session_id,player_id,session_start,duration_sec,platform,country
s_00045030,p_005086,2024-02-23 12:12:00,1767,Android,GB
s_00045031,p_005086,2024-02-23 14:26:00,176,Android,GB
s_00045032,p_005086,2024-02-24 07:44:00,115,Android,GB
s_00045033,p_005086,2024-02-24 16:41:00,574,Android,GB
s_00045034,p_005086,2024-02-24 15:31:00,242,Android,GB
s_00045035,p_005086,2024-02-24 07:29:00,248,Android,GB
s_00045036,p_005086,2024-02-25 07:26:00,212,Android,GB
s_00045037,p_005086,2024-02-25 20:03:00,70,Android,GB
s_00045038,p_005086,2024-02-25 18:31:00,216,Android,GB
s_00045039,p_005086,2024-02-26 19:57:00,68,Android,GB
s_00045040,p_005086,2024-02-27 17:08:00,203,Android,GB
s_00045041,p_005086,2024-02-27 22:13:00,679,Android,GB
s_00045042,p_005086,2024-02-27 14:04:00,211,Android,GB
s_00045043,p_005086,2024-02-27 10:10:00,347,Android,GB
s_00045044,p_005086,2024-02-28 17:37:00,265,Android,GB
s_00045045,p_005086,2024-02-28 23:55:00,501,Android,GB
s_00045046,p_005086,2024-02-28 12:08:00,92,Android,GB
s_00045047,p_005086,2024-02-29 09:32:00,225,Android,GB
s_00045048,p_005086,2024-02-29 21:50:00,238,Android,GB
s_00045049,p_005086,2024-03-01 07:07:00,151,Android,GB
s_00045050,p_005086,2024-03-01 20:09:00,122,Android,GB
s_00045051,p_005086,2024-03-02 16:43:00,257,Android,GB
s_00045052,p_005086,2024-03-02 15:17:00,120,Android,GB
s_00045053,p_005086,2024-03-03 18:04:00,186,Android,GB
s_00045054,p_005086,2024-03-03 19:38:00,248,Android,GB
s_00045055,p_005086,2024-03-04 20:05:00,88,Android,GB
s_00045056,p_005086,2024-03-04 13:31:00,336,Android,GB
s_00045057,p_005086,2024-03-04 07:15:00,51,Android,GB
s_00045058,p_005087,2024-01-02 15:01:00,77,Android,US
s_00045059,p_005087,2024-01-02 16:38:00,391,Android,US
s_00045060,p_005087,2024-01-02 22:33:00,87,Android,US
s_00045061,p_005087,2024-01-02 17:14:00,735,Android,US
s_00045062,p_005087,2024-01-02 10:20:00,249,Android,US
s_00045063,p_005088,2024-01-18 08:51:00,1171,iOS,US
s_00045064,p_005088,2024-01-18 11:40:00,105,iOS,US
s_00045065,p_005089,2024-01-03 21:40:00,54,Android,KR
s_00045066,p_005090,2024-01-01 16:15:00,133,Android,BR
s_00045067,p_005090,2024-01-01 14:38:00,240,Android,BR
s_00045068,p_005090,2024-01-01 10:54:00,217,Android,BR
s_00045069,p_005090,2024-01-01 10:43:00,177,Android,BR
s_00045070,p_005091,2024-01-02 19:22:00,256,Android,FR
s_00045071,p_005091,2024-01-03 15:20:00,384,Android,FR
s_00045072,p_005091,2024-01-03 15:58:00,782,Android,FR
s_00045073,p_005091,2024-01-04 07:26:00,304,Android,FR
s_00045074,p_005091,2024-01-04 11:03:00,831,Android,FR
s_00045075,p_005091,2024-01-04 17:51:00,459,Android,FR
s_00045076,p_005091,2024-01-04 11:47:00,1046,Android,FR
s_00045077,p_005091,2024-01-04 22:39:00,69,Android,FR
s_00045078,p_005091,2024-01-04 17:32:00,565,Android,FR
s_00045079,p_005091,2024-01-05 19:03:00,407,Android,FR
s_00045080,p_005091,2024-01-06 21:10:00,1124,Android,FR
s_00045081,p_005091,2024-01-06 18:03:00,221,Android,FR
s_00045082,p_005091,2024-01-06 13:12:00,205,Android,FR
s_00045083,p_005091,2024-01-07 14:50:00,356,Android,FR
s_00045084,p_005092,2024-02-05 11:03:00,78,iOS,FR
s_00045085,p_005092,2024-02-05 20:49:00,320,iOS,FR
s_00045086,p_005092,2024-02-05 12:51:00,186,iOS,FR
s_00045087,p_005092,2024-02-05 11:00:00,543,iOS,FR
s_00045088,p_005092,2024-02-05 17:13:00,291,iOS,FR
s_00045089,p_005092,2024-02-05 23:18:00,72,iOS,FR
s_00045090,p_005093,2024-01-03 17:50:00,338,iOS,US
s_00045091,p_005093,2024-01-03 12:35:00,443,iOS,US
s_00045092,p_005093,2024-01-03 10:13:00,367,iOS,US
s_00045093,p_005094,2024-01-01 15:36:00,181,Android,GB
s_00045094,p_005094,2024-01-01 21:32:00,70,Android,GB
s_00045095,p_005094,2024-01-01 17:52:00,182,Android,GB
s_00045096,p_005095,2024-01-12 21:59:00,71,Android,BR
s_00045097,p_005095,2024-01-12 17:55:00,386,Android,BR
s_00045098,p_005096,2024-02-07 11:53:00,148,iOS,US
s_00045099,p_005097,2024-01-07 14:09:00,239,Android,JP
s_00045100,p_005097,2024-01-07 19:24:00,116,Android,JP
s_00045101,p_005098,2024-01-11 08:13:00,214,Android,FR
s_00045102,p_005098,2024-01-12 11:07:00,239,Android,FR
s_00045103,p_005098,2024-01-12 10:33:00,175,Android,FR
s_00045104,p_005098,2024-01-12 20:11:00,452,Android,FR
s_00045105,p_005098,2024-01-13 07:48:00,315,Android,FR
s_00045106,p_005098,2024-01-13 17:50:00,384,Android,FR
s_00045107,p_005098,2024-01-13 08:43:00,216,Android,FR
s_00045108,p_005098,2024-01-13 11:23:00,1288,Android,FR
s_00045109,p_005098,2024-01-14 17:04:00,211,Android,FR
s_00045110,p_005098,2024-01-14 14:03:00,437,Android,FR
s_00045111,p_005098,2024-01-14 19:52:00,311,Android,FR
s_00045112,p_005098,2024-01-14 12:38:00,226,Android,FR
s_00045113,p_005098,2024-01-14 16:11:00,119,Android,FR
s_00045114,p_005098,2024-01-15 20:18:00,60,Android,FR
s_00045115,p_005098,2024-01-16 22:48:00,762,Android,FR
s_00045116,p_005098,2024-01-16 22:01:00,458,Android,FR
s_00045117,p_005098,2024-01-17 22:01:00,147,Android,FR
s_00045118,p_005098,2024-01-17 13:18:00,319,Android,FR
s_00045119,p_005099,2024-01-01 17:24:00,381,Android,GB
s_00045120,p_005099,2024-01-01 12:04:00,85,Android,GB
s_00045121,p_005099,2024-01-01 18:22:00,403,Android,GB
s_00045122,p_005099,2024-01-01 17:08:00,292,Android,GB
s_00045123,p_005100,2024-01-12 22:57:00,172,iOS,FR
s_00045124,p_005100,2024-01-12 15:09:00,473,iOS,FR
s_00045125,p_005101,2024-01-18 19:36:00,87,Android,KR
s_00045126,p_005101,2024-01-19 10:37:00,105,Android,KR
s_00045127,p_005101,2024-01-19 18:48:00,196,Android,KR
s_00045128,p_005101,2024-01-19 22:22:00,342,Android,KR
s_00045129,p_005101,2024-01-20 16:07:00,417,Android,KR
s_00045130,p_005101,2024-01-21 07:16:00,711,Android,KR
s_00045131,p_005101,2024-01-22 17:16:00,238,Android,KR
s_00045132,p_005101,2024-01-22 08:27:00,187,Android,KR
s_00045133,p_005101,2024-01-22 17:19:00,518,Android,KR
s_00045134,p_005101,2024-01-23 22:33:00,489,Android,KR
s_00045135,p_005101,2024-01-24 11:38:00,244,Android,KR
s_00045136,p_005101,2024-01-24 11:19:00,181,Android,KR
s_00045137,p_005101,2024-01-24 08:41:00,380,Android,KR
s_00045138,p_005101,2024-01-24 23:33:00,133,Android,KR
s_00045139,p_005101,2024-01-24 19:51:00,254,Android,KR
s_00045140,p_005101,2024-01-25 20:25:00,99,Android,KR
s_00045141,p_005101,2024-01-25 09:59:00,961,Android,KR
s_00045142,p_005102,2024-01-17 10:55:00,375,Android,JP
s_00045143,p_005102,2024-01-17 23:55:00,136,Android,JP
s_00045144,p_005103,2024-01-09 21:55:00,128,Android,GB
s_00045145,p_005103,2024-01-09 08:54:00,128,Android,GB
s_00045146,p_005103,2024-01-09 07:28:00,551,Android,GB
s_00045147,p_005104,2024-01-08 15:39:00,127,Android,US
s_00045148,p_005104,2024-01-08 07:00:00,628,Android,US
s_00045149,p_005104,2024-01-08 20:05:00,121,Android,US
s_00045150,p_005105,2024-01-03 08:09:00,331,iOS,CN
s_00045151,p_005105,2024-01-03 08:58:00,59,iOS,CN
s_00045152,p_005105,2024-01-04 13:07:00,120,iOS,CN
s_00045153,p_005105,2024-01-04 18:23:00,306,iOS,CN
s_00045154,p_005105,2024-01-05 20:57:00,395,iOS,CN
s_00045155,p_005105,2024-01-05 21:29:00,368,iOS,CN
s_00045156,p_005105,2024-01-05 17:11:00,42,iOS,CN
s_00045157,p_005105,2024-01-05 10:56:00,3276,iOS,CN
s_00045158,p_005105,2024-01-05 20:12:00,179,iOS,CN
s_00045159,p_005105,2024-01-06 18:39:00,225,iOS,CN
s_00045160,p_005105,2024-01-06 12:40:00,178,iOS,CN
s_00045161,p_005105,2024-01-06 15:46:00,384,iOS,CN
s_00045162,p_005105,2024-01-07 15:19:00,79,iOS,CN
s_00045163,p_005105,2024-01-07 18:57:00,256,iOS,CN
s_00045164,p_005106,2024-01-10 07:28:00,258,Android,BR
s_00045165,p_005107,2024-01-03 17:19:00,344,iOS,US
s_00045166,p_005107,2024-01-03 21:33:00,600,iOS,US
s_00045167,p_005107,2024-01-03 23:36:00,230,iOS,US
s_00045168,p_005107,2024-01-03 10:51:00,309,iOS,US
s_00045169,p_005107,2024-01-04 17:50:00,162,iOS,US
s_00045170,p_005107,2024-01-05 18:39:00,462,iOS,US
s_00045171,p_005107,2024-01-05 14:39:00,190,iOS,US
s_00045172,p_005107,2024-01-05 21:31:00,96,iOS,US
s_00045173,p_005107,2024-01-06 18:43:00,128,iOS,US
s_00045174,p_005107,2024-01-06 10:55:00,342,iOS,US
s_00045175,p_005107,2024-01-06 16:08:00,346,iOS,US
s_00045176,p_005107,2024-01-06 17:59:00,269,iOS,US
s_00045177,p_005107,2024-01-06 23:01:00,73,iOS,US
s_00045178,p_005107,2024-01-06 22:47:00,262,iOS,US
s_00045179,p_005107,2024-01-06 16:09:00,1200,iOS,US
s_00045180,p_005107,2024-01-06 12:07:00,43,iOS,US
s_00045181,p_005107,2024-01-07 12:00:00,553,iOS,US
s_00045182,p_005107,2024-01-07 13:49:00,110,iOS,US
s_00045183,p_005107,2024-01-08 22:47:00,77,iOS,US
s_00045184,p_005107,2024-01-09 13:51:00,502,iOS,US
s_00045185,p_005107,2024-01-09 20:00:00,278,iOS,US
s_00045186,p_005107,2024-01-10 07:06:00,137,iOS,US
s_00045187,p_005107,2024-01-11 16:20:00,248,iOS,US
s_00045188,p_005107,2024-01-11 12:59:00,433,iOS,US
s_00045189,p_005107,2024-01-12 14:11:00,41,iOS,US
s_00045190,p_005107,2024-01-12 14:08:00,67,iOS,US
s_00045191,p_005107,2024-01-12 10:48:00,523,iOS,US
s_00045192,p_005107,2024-01-12 16:08:00,171,iOS,US
s_00045193,p_005107,2024-01-13 08:16:00,93,iOS,US
s_00045194,p_005107,2024-01-13 10:31:00,419,iOS,US
s_00045195,p_005107,2024-01-14 13:45:00,214,iOS,US
s_00045196,p_005107,2024-01-14 17:14:00,167,iOS,US
s_00045197,p_005107,2024-01-14 23:18:00,51,iOS,US
s_00045198,p_005107,2024-01-15 13:00:00,424,iOS,US
s_00045199,p_005107,2024-01-15 22:04:00,261,iOS,US
s_00045200,p_005107,2024-01-15 23:19:00,195,iOS,US
s_00045201,p_005107,2024-01-15 20:27:00,141,iOS,US
s_00045202,p_005107,2024-01-15 07:38:00,276,iOS,US
s_00045203,p_005107,2024-01-15 07:15:00,1146,iOS,US
s_00045204,p_005107,2024-01-16 17:07:00,162,iOS,US
s_00045205,p_005107,2024-01-16 15:38:00,371,iOS,US
s_00045206,p_005107,2024-01-17 08:41:00,295,iOS,US
s_00045207,p_005107,2024-01-17 13:13:00,467,iOS,US
s_00045208,p_005107,2024-01-17 14:06:00,113,iOS,US
s_00045209,p_005107,2024-01-17 14:36:00,226,iOS,US
s_00045210,p_005107,2024-01-18 13:56:00,174,iOS,US
s_00045211,p_005107,2024-01-18 19:47:00,396,iOS,US
s_00045212,p_005107,2024-01-19 08:58:00,195,iOS,US
s_00045213,p_005107,2024-01-20 18:44:00,242,iOS,US
s_00045214,p_005108,2024-01-30 11:46:00,70,iOS,CN
s_00045215,p_005108,2024-01-30 08:43:00,241,iOS,CN
s_00045216,p_005108,2024-01-30 21:12:00,304,iOS,CN
s_00045217,p_005108,2024-01-31 09:04:00,145,iOS,CN
s_00045218,p_005108,2024-02-01 18:53:00,76,iOS,CN
s_00045219,p_005108,2024-02-01 20:31:00,109,iOS,CN
s_00045220,p_005108,2024-02-02 20:43:00,318,iOS,CN
s_00045221,p_005108,2024-02-02 12:59:00,479,iOS,CN
s_00045222,p_005109,2024-03-08 23:54:00,189,iOS,GB
s_00045223,p_005109,2024-03-08 20:22:00,196,iOS,GB
s_00045224,p_005109,2024-03-08 11:25:00,345,iOS,GB
s_00045225,p_005109,2024-03-08 14:01:00,425,iOS,GB
s_00045226,p_005109,2024-03-09 10:45:00,237,iOS,GB
s_00045227,p_005109,2024-03-09 19:55:00,296,iOS,GB
s_00045228,p_005110,2024-03-11 09:32:00,332,iOS,US
s_00045229,p_005110,2024-03-11 08:12:00,45,iOS,US
s_00045230,p_005110,2024-03-11 08:50:00,150,iOS,US
s_00045231,p_005110,2024-03-11 13:33:00,161,iOS,US
s_00045232,p_005110,2024-03-11 21:51:00,129,iOS,US
s_00045233,p_005111,2024-02-10 15:10:00,504,Android,DE
s_00045234,p_005111,2024-02-10 19:13:00,287,Android,DE
s_00045235,p_005112,2024-01-19 16:00:00,562,Android,US
s_00045236,p_005112,2024-01-19 18:18:00,263,Android,US
s_00045237,p_005113,2024-01-25 18:23:00,80,iOS,JP
s_00045238,p_005113,2024-01-25 09:21:00,159,iOS,JP
s_00045239,p_005113,2024-01-25 19:39:00,188,iOS,JP
s_00045240,p_005113,2024-01-25 23:14:00,637,iOS,JP
s_00045241,p_005113,2024-01-25 12:11:00,426,iOS,JP
s_00045242,p_005113,2024-01-25 09:44:00,171,iOS,JP
s_00045243,p_005113,2024-01-26 09:10:00,68,iOS,JP
s_00045244,p_005113,2024-01-26 23:56:00,205,iOS,JP
s_00045245,p_005113,2024-01-26 07:38:00,535,iOS,JP
s_00045246,p_005113,2024-01-26 09:51:00,676,iOS,JP
s_00045247,p_005113,2024-01-27 09:29:00,296,iOS,JP
s_00045248,p_005113,2024-01-28 22:44:00,66,iOS,JP
s_00045249,p_005114,2024-01-07 07:05:00,138,Android,BR
s_00045250,p_005114,2024-01-07 23:11:00,1178,Android,BR
s_00045251,p_005114,2024-01-07 22:29:00,665,Android,BR
s_00045252,p_005114,2024-01-07 10:29:00,648,Android,BR
s_00045253,p_005114,2024-01-07 17:25:00,203,Android,BR
s_00045254,p_005114,2024-01-07 22:33:00,378,Android,BR
s_00045255,p_005115,2024-01-20 21:52:00,174,iOS,CA
s_00045256,p_005115,2024-01-20 19:27:00,216,iOS,CA
s_00045257,p_005115,2024-01-20 10:09:00,171,iOS,CA
s_00045258,p_005115,2024-01-21 09:45:00,44,iOS,CA
s_00045259,p_005115,2024-01-21 21:31:00,471,iOS,CA
s_00045260,p_005115,2024-01-21 16:46:00,364,iOS,CA
s_00045261,p_005115,2024-01-21 15:19:00,98,iOS,CA
s_00045262,p_005115,2024-01-22 10:22:00,122,iOS,CA
s_00045263,p_005116,2024-01-13 19:23:00,1518,iOS,GB
s_00045264,p_005116,2024-01-13 21:18:00,1024,iOS,GB
s_00045265,p_005117,2024-01-14 22:57:00,175,Android,US
s_00045266,p_005117,2024-01-15 17:55:00,320,Android,US
s_00045267,p_005117,2024-01-15 23:11:00,156,Android,US
s_00045268,p_005118,2024-01-29 16:34:00,91,iOS,FR
s_00045269,p_005119,2024-01-07 09:13:00,96,Android,US
s_00045270,p_005120,2024-01-08 11:59:00,1331,iOS,CN
s_00045271,p_005120,2024-01-08 10:32:00,344,iOS,CN
s_00045272,p_005120,2024-01-08 07:50:00,705,iOS,CN
s_00045273,p_005120,2024-01-08 10:11:00,334,iOS,CN
s_00045274,p_005121,2024-02-21 18:22:00,1166,Android,JP
s_00045275,p_005121,2024-02-21 23:17:00,581,Android,JP
s_00045276,p_005121,2024-02-21 15:20:00,96,Android,JP
s_00045277,p_005122,2024-01-02 21:59:00,111,iOS,DE
s_00045278,p_005122,2024-01-02 13:20:00,417,iOS,DE
s_00045279,p_005122,2024-01-02 12:24:00,206,iOS,DE
s_00045280,p_005122,2024-01-02 15:02:00,222,iOS,DE
s_00045281,p_005123,2024-01-14 10:44:00,285,iOS,CA
s_00045282,p_005123,2024-01-14 16:54:00,1241,iOS,CA
s_00045283,p_005123,2024-01-14 09:12:00,32,iOS,CA
s_00045284,p_005123,2024-01-14 10:02:00,609,iOS,CA
s_00045285,p_005123,2024-01-14 15:27:00,254,iOS,CA
s_00045286,p_005123,2024-01-15 18:09:00,111,iOS,CA
s_00045287,p_005123,2024-01-15 22:19:00,384,iOS,CA
s_00045288,p_005123,2024-01-15 08:46:00,1011,iOS,CA
s_00045289,p_005123,2024-01-16 15:22:00,198,iOS,CA
s_00045290,p_005123,2024-01-16 20:16:00,185,iOS,CA
s_00045291,p_005123,2024-01-17 17:17:00,513,iOS,CA
s_00045292,p_005123,2024-01-17 13:04:00,56,iOS,CA
s_00045293,p_005123,2024-01-18 12:36:00,231,iOS,CA
s_00045294,p_005123,2024-01-18 08:15:00,1356,iOS,CA
s_00045295,p_005123,2024-01-18 23:52:00,281,iOS,CA
s_00045296,p_005123,2024-01-18 12:27:00,939,iOS,CA
s_00045297,p_005123,2024-01-19 17:06:00,639,iOS,CA
s_00045298,p_005123,2024-01-20 11:48:00,245,iOS,CA
s_00045299,p_005123,2024-01-21 15:28:00,156,iOS,CA
s_00045300,p_005123,2024-01-21 12:36:00,80,iOS,CA
s_00045301,p_005123,2024-01-21 11:25:00,30,iOS,CA
s_00045302,p_005123,2024-01-22 14:12:00,156,iOS,CA
s_00045303,p_005123,2024-01-22 21:02:00,327,iOS,CA
s_00045304,p_005123,2024-01-22 08:38:00,424,iOS,CA
s_00045305,p_005123,2024-01-23 18:07:00,256,iOS,CA
s_00045306,p_005123,2024-01-23 09:13:00,598,iOS,CA
s_00045307,p_005123,2024-01-23 09:43:00,130,iOS,CA
s_00045308,p_005123,2024-01-23 12:53:00,864,iOS,CA
s_00045309,p_005123,2024-01-24 11:09:00,283,iOS,CA
s_00045310,p_005123,2024-01-24 21:46:00,78,iOS,CA
s_00045311,p_005123,2024-01-24 20:06:00,217,iOS,CA
s_00045312,p_005123,2024-01-25 18:35:00,665,iOS,CA
s_00045313,p_005123,2024-01-25 15:49:00,309,iOS,CA
s_00045314,p_005123,2024-01-25 11:22:00,249,iOS,CA
s_00045315,p_005123,2024-01-26 09:05:00,184,iOS,CA
s_00045316,p_005123,2024-01-26 22:44:00,391,iOS,CA
s_00045317,p_005123,2024-01-27 16:59:00,409,iOS,CA
s_00045318,p_005123,2024-01-27 12:10:00,729,iOS,CA
s_00045319,p_005123,2024-01-28 14:07:00,164,iOS,CA
s_00045320,p_005123,2024-01-28 17:32:00,283,iOS,CA
s_00045321,p_005123,2024-01-28 13:05:00,437,iOS,CA
s_00045322,p_005123,2024-01-28 13:10:00,132,iOS,CA
s_00045323,p_005123,2024-01-28 22:22:00,53,iOS,CA
s_00045324,p_005123,2024-01-29 22:01:00,80,iOS,CA
s_00045325,p_005123,2024-01-30 13:18:00,93,iOS,CA
s_00045326,p_005123,2024-01-30 07:39:00,257,iOS,CA
s_00045327,p_005123,2024-01-30 21:54:00,1189,iOS,CA
s_00045328,p_005123,2024-01-31 10:46:00,108,iOS,CA
s_00045329,p_005123,2024-01-31 09:17:00,88,iOS,CA
s_00045330,p_005123,2024-01-31 18:19:00,71,iOS,CA
s_00045331,p_005123,2024-02-01 14:25:00,185,iOS,CA
s_00045332,p_005123,2024-02-01 11:40:00,134,iOS,CA
s_00045333,p_005123,2024-02-01 21:41:00,71,iOS,CA
s_00045334,p_005123,2024-02-01 15:33:00,49,iOS,CA
s_00045335,p_005124,2024-02-18 10:35:00,145,iOS,BR
s_00045336,p_005124,2024-02-19 21:12:00,314,iOS,BR
s_00045337,p_005124,2024-02-20 10:30:00,55,iOS,BR
s_00045338,p_005124,2024-02-20 17:08:00,74,iOS,BR
s_00045339,p_005124,2024-02-21 22:27:00,355,iOS,BR
s_00045340,p_005124,2024-02-21 16:10:00,202,iOS,BR
s_00045341,p_005124,2024-02-21 23:16:00,489,iOS,BR
s_00045342,p_005124,2024-02-21 19:35:00,271,iOS,BR
s_00045343,p_005124,2024-02-21 17:07:00,215,iOS,BR
s_00045344,p_005124,2024-02-21 11:25:00,101,iOS,BR
s_00045345,p_005124,2024-02-22 09:31:00,659,iOS,BR
s_00045346,p_005124,2024-02-22 18:43:00,291,iOS,BR
s_00045347,p_005124,2024-02-23 19:53:00,437,iOS,BR
s_00045348,p_005124,2024-02-23 11:28:00,127,iOS,BR
s_00045349,p_005124,2024-02-23 16:10:00,536,iOS,BR
s_00045350,p_005125,2024-01-19 08:53:00,667,Android,US
s_00045351,p_005125,2024-01-19 08:14:00,322,Android,US
s_00045352,p_005125,2024-01-19 10:25:00,205,Android,US
s_00045353,p_005126,2024-01-16 10:02:00,711,iOS,DE
s_00045354,p_005126,2024-01-16 11:32:00,547,iOS,DE
s_00045355,p_005127,2024-01-06 10:57:00,1548,iOS,DE
s_00045356,p_005127,2024-01-06 10:06:00,379,iOS,DE
s_00045357,p_005127,2024-01-06 22:02:00,115,iOS,DE
s_00045358,p_005128,2024-01-09 07:18:00,155,iOS,CN
s_00045359,p_005128,2024-01-09 22:34:00,255,iOS,CN
s_00045360,p_005128,2024-01-10 22:14:00,825,iOS,CN
s_00045361,p_005128,2024-01-11 22:19:00,360,iOS,CN
s_00045362,p_005129,2024-02-08 23:03:00,1197,iOS,RU
s_00045363,p_005129,2024-02-08 18:08:00,413,iOS,RU
s_00045364,p_005129,2024-02-08 10:46:00,510,iOS,RU
s_00045365,p_005129,2024-02-08 21:46:00,95,iOS,RU
s_00045366,p_005129,2024-02-08 07:08:00,38,iOS,RU
s_00045367,p_005130,2024-01-17 22:58:00,159,iOS,US
s_00045368,p_005130,2024-01-17 14:36:00,355,iOS,US
s_00045369,p_005131,2024-01-15 22:49:00,139,iOS,FR
s_00045370,p_005131,2024-01-15 08:40:00,49,iOS,FR
s_00045371,p_005131,2024-01-15 09:26:00,96,iOS,FR
s_00045372,p_005132,2024-01-03 14:07:00,125,Android,JP
s_00045373,p_005132,2024-01-03 20:08:00,342,Android,JP
s_00045374,p_005132,2024-01-03 17:32:00,253,Android,JP
s_00045375,p_005133,2024-01-01 09:58:00,93,iOS,US
s_00045376,p_005134,2024-03-07 08:53:00,322,Android,CN
s_00045377,p_005134,2024-03-07 21:30:00,146,Android,CN
s_00045378,p_005135,2024-01-10 19:42:00,658,Android,CA
s_00045379,p_005135,2024-01-10 22:27:00,72,Android,CA
s_00045380,p_005136,2024-01-19 22:55:00,109,iOS,CN
s_00045381,p_005136,2024-01-19 15:04:00,218,iOS,CN
s_00045382,p_005136,2024-01-19 19:24:00,73,iOS,CN
s_00045383,p_005136,2024-01-19 08:25:00,100,iOS,CN
s_00045384,p_005136,2024-01-19 15:35:00,252,iOS,CN
s_00045385,p_005137,2024-01-02 23:34:00,831,Android,US
s_00045386,p_005137,2024-01-02 16:50:00,594,Android,US
s_00045387,p_005137,2024-01-02 16:17:00,267,Android,US
s_00045388,p_005137,2024-01-03 11:18:00,271,Android,US
s_00045389,p_005137,2024-01-03 17:03:00,309,Android,US
s_00045390,p_005137,2024-01-03 15:46:00,47,Android,US
s_00045391,p_005137,2024-01-03 23:32:00,530,Android,US
s_00045392,p_005137,2024-01-03 19:18:00,657,Android,US
s_00045393,p_005137,2024-01-04 18:14:00,1939,Android,US
s_00045394,p_005137,2024-01-04 23:27:00,290,Android,US
s_00045395,p_005137,2024-01-04 16:20:00,482,Android,US
s_00045396,p_005137,2024-01-04 10:11:00,136,Android,US
s_00045397,p_005137,2024-01-04 20:21:00,105,Android,US
s_00045398,p_005137,2024-01-05 12:31:00,265,Android,US
s_00045399,p_005137,2024-01-05 20:26:00,467,Android,US
s_00045400,p_005137,2024-01-05 21:15:00,30,Android,US
s_00045401,p_005137,2024-01-06 10:21:00,349,Android,US
s_00045402,p_005137,2024-01-06 18:11:00,242,Android,US
s_00045403,p_005137,2024-01-07 17:53:00,173,Android,US
s_00045404,p_005137,2024-01-07 15:05:00,220,Android,US
s_00045405,p_005137,2024-01-08 21:53:00,65,Android,US
s_00045406,p_005137,2024-01-08 13:58:00,699,Android,US
s_00045407,p_005137,2024-01-09 12:05:00,336,Android,US
s_00045408,p_005137,2024-01-09 09:09:00,131,Android,US
s_00045409,p_005137,2024-01-10 19:34:00,137,Android,US
s_00045410,p_005137,2024-01-11 10:35:00,1167,Android,US
s_00045411,p_005137,2024-01-11 20:33:00,179,Android,US
s_00045412,p_005137,2024-01-11 18:01:00,256,Android,US
s_00045413,p_005137,2024-01-11 19:13:00,921,Android,US
s_00045414,p_005137,2024-01-12 16:20:00,197,Android,US
s_00045415,p_005137,2024-01-12 23:43:00,284,Android,US
s_00045416,p_005137,2024-01-12 17:26:00,93,Android,US
s_00045417,p_005137,2024-01-12 22:58:00,170,Android,US
s_00045418,p_005137,2024-01-12 22:04:00,305,Android,US
s_00045419,p_005137,2024-01-13 07:18:00,67,Android,US
s_00045420,p_005137,2024-01-14 18:41:00,1275,Android,US
s_00045421,p_005137,2024-01-14 19:32:00,567,Android,US
s_00045422,p_005137,2024-01-14 12:27:00,181,Android,US
s_00045423,p_005137,2024-01-14 14:19:00,131,Android,US
s_00045424,p_005137,2024-01-15 12:52:00,54,Android,US
s_00045425,p_005137,2024-01-15 16:11:00,257,Android,US
s_00045426,p_005137,2024-01-15 13:23:00,547,Android,US
s_00045427,p_005137,2024-01-16 12:33:00,759,Android,US
s_00045428,p_005137,2024-01-16 23:40:00,566,Android,US
s_00045429,p_005137,2024-01-16 22:00:00,147,Android,US
s_00045430,p_005137,2024-01-16 07:21:00,277,Android,US
s_00045431,p_005138,2024-01-23 11:22:00,120,iOS,BR
s_00045432,p_005139,2024-02-23 13:25:00,530,Android,GB
s_00045433,p_005139,2024-02-23 12:30:00,44,Android,GB
s_00045434,p_005139,2024-02-23 12:20:00,667,Android,GB
s_00045435,p_005140,2024-01-18 19:07:00,391,Android,US
s_00045436,p_005140,2024-01-18 23:11:00,297,Android,US
s_00045437,p_005140,2024-01-18 10:04:00,374,Android,US
s_00045438,p_005140,2024-01-19 15:00:00,359,Android,US
s_00045439,p_005140,2024-01-19 15:46:00,127,Android,US
s_00045440,p_005140,2024-01-19 23:29:00,110,Android,US
s_00045441,p_005140,2024-01-19 15:09:00,463,Android,US
s_00045442,p_005140,2024-01-20 20:07:00,562,Android,US
s_00045443,p_005140,2024-01-20 18:40:00,116,Android,US
s_00045444,p_005140,2024-01-20 16:29:00,159,Android,US
s_00045445,p_005140,2024-01-20 10:51:00,90,Android,US
s_00045446,p_005140,2024-01-21 12:04:00,438,Android,US
s_00045447,p_005140,2024-01-21 19:08:00,815,Android,US
s_00045448,p_005140,2024-01-21 22:23:00,54,Android,US
s_00045449,p_005140,2024-01-21 21:40:00,259,Android,US
s_00045450,p_005140,2024-01-21 13:15:00,143,Android,US
s_00045451,p_005140,2024-01-22 12:02:00,309,Android,US
s_00045452,p_005140,2024-01-22 07:26:00,214,Android,US
s_00045453,p_005141,2024-01-03 10:55:00,65,iOS,US
s_00045454,p_005141,2024-01-03 14:27:00,362,iOS,US
s_00045455,p_005141,2024-01-03 18:59:00,321,iOS,US
s_00045456,p_005141,2024-01-04 11:39:00,157,iOS,US
s_00045457,p_005141,2024-01-04 22:49:00,265,iOS,US
s_00045458,p_005141,2024-01-05 16:51:00,390,iOS,US
s_00045459,p_005141,2024-01-05 07:10:00,367,iOS,US
s_00045460,p_005141,2024-01-05 13:14:00,80,iOS,US
s_00045461,p_005141,2024-01-05 18:10:00,248,iOS,US
s_00045462,p_005141,2024-01-06 14:20:00,140,iOS,US
