player_id,install_date,platform,country,channel,player_class,ab_group,d1_retained,d7_retained,d30_retained,total_revenue,is_payer,level_reached
p_025859,2024-02-08,iOS,JP,paid_social,Warrior,control,0,0,0,0.0,0,16
p_025860,2024-01-13,Android,RU,influencer,Hunter,control,0,0,0,0.0,0,17
p_025861,2024-01-01,Android,BR,google_uac,Mage,control,1,0,0,0.0,0,24
p_025862,2024-02-16,Android,JP,google_uac,Rogue,control,0,0,0,0.0,0,40
p_025863,2024-01-03,Android,FR,google_uac,Hunter,control,0,0,0,0.0,0,8
p_025864,2024-01-06,iOS,CA,organic,Hunter,variant_a,0,0,0,0.0,0,11
p_025865,2024-01-04,Android,CA,crosspromo,Warrior,control,1,0,0,0.0,0,24
p_025866,2024-01-04,iOS,US,influencer,Warrior,variant_a,0,0,0,0.0,0,46
p_025867,2024-02-02,iOS,RU,paid_social,Warrior,control,0,0,0,0.0,0,4
p_025868,2024-01-18,Android,CA,organic,Mage,control,1,0,0,0.0,0,2
p_025869,2024-03-03,Android,CA,influencer,Warrior,variant_a,1,1,0,0.0,0,37
p_025870,2024-01-06,iOS,GB,organic,Rogue,control,0,0,0,0.0,0,11
p_025871,2024-01-14,Android,JP,paid_social,Paladin,variant_a,1,0,0,0.0,0,28
p_025872,2024-03-16,Android,DE,google_uac,Warrior,variant_a,1,0,0,0.0,0,20
p_025873,2024-02-05,iOS,US,influencer,Warrior,variant_a,0,0,0,0.0,0,10
p_025874,2024-01-27,iOS,DE,influencer,Warrior,variant_a,1,0,0,0.0,0,18
p_025875,2024-01-05,Android,US,organic,Mage,control,1,0,0,0.0,0,19
p_025876,2024-01-30,iOS,KR,organic,Warrior,control,1,0,0,0.0,0,15
p_025877,2024-01-09,Android,JP,paid_social,Mage,variant_a,0,0,0,0.0,0,13
p_025878,2024-01-16,Android,GB,crosspromo,Mage,control,1,0,0,0.0,0,24
p_025879,2024-01-19,Android,DE,organic,Paladin,control,0,0,0,0.0,0,23
p_025880,2024-01-19,iOS,JP,google_uac,Paladin,variant_a,0,0,0,0.0,0,34
p_025881,2024-01-26,iOS,CN,paid_social,Mage,variant_a,1,0,0,0.0,0,22
p_025882,2024-01-22,iOS,JP,organic,Mage,variant_a,0,0,0,0.0,0,16
p_025883,2024-01-02,iOS,CN,influencer,Warrior,variant_a,1,0,0,0.0,0,7
p_025884,2024-01-13,Android,JP,paid_social,Paladin,variant_a,0,0,0,0.0,0,20
p_025885,2024-01-22,iOS,BR,google_uac,Warrior,variant_a,1,0,0,0.0,0,8
p_025886,2024-01-08,iOS,CA,google_uac,Warrior,variant_a,0,0,0,0.0,0,3
p_025887,2024-01-08,iOS,FR,organic,Rogue,variant_a,0,0,0,0.0,0,9
p_025888,2024-01-03,Android,BR,influencer,Paladin,control,0,0,0,0.0,0,27
p_025889,2024-01-11,iOS,DE,paid_social,Rogue,control,0,0,0,0.0,0,23
p_025890,2024-03-27,iOS,RU,influencer,Hunter,control,0,0,0,0.0,0,5
p_025891,2024-01-07,iOS,US,influencer,Warrior,variant_a,0,0,0,0.0,0,19
p_025892,2024-01-16,Android,GB,influencer,Rogue,control,1,0,0,0.0,0,4
p_025893,2024-01-28,iOS,BR,paid_social,Paladin,control,0,0,0,0.0,0,25
p_025894,2024-01-01,Android,CA,paid_social,Warrior,variant_a,1,0,0,0.0,0,18
p_025895,2024-02-16,iOS,CA,influencer,Rogue,control,0,0,0,0.0,0,21
p_025896,2024-01-10,iOS,JP,crosspromo,Rogue,variant_a,0,0,0,0.0,0,14
p_025897,2024-02-10,iOS,KR,google_uac,Warrior,variant_a,0,0,0,0.0,0,33
p_025898,2024-01-01,Android,RU,paid_social,Hunter,variant_a,1,0,0,0.0,0,13
p_025899,2024-01-04,Android,US,paid_social,Hunter,variant_a,0,0,0,0.0,0,8
p_025900,2024-01-08,Android,FR,crosspromo,Rogue,variant_a,1,0,0,0.0,0,29
p_025901,2024-01-09,Android,GB,organic,Warrior,variant_a,0,1,0,0.0,0,15
p_025902,2024-02-07,iOS,JP,google_uac,Rogue,variant_a,1,0,0,0.0,0,27
p_025903,2024-01-01,iOS,JP,organic,Mage,control,0,1,0,0.0,0,9
p_025904,2024-01-21,Android,JP,crosspromo,Mage,variant_a,1,0,0,0.0,0,23
p_025905,2024-01-03,iOS,CN,paid_social,Warrior,control,1,1,0,0.0,0,31
p_025906,2024-02-04,Android,CA,crosspromo,Mage,variant_a,0,0,0,0.0,0,9
p_025907,2024-01-31,Android,CN,organic,Mage,control,1,0,0,0.0,0,12
p_025908,2024-01-14,iOS,DE,organic,Mage,control,0,0,0,0.0,0,41
p_025909,2024-01-05,Android,US,organic,Warrior,variant_a,0,0,0,0.0,0,42
p_025910,2024-01-21,iOS,BR,paid_social,Hunter,variant_a,0,0,0,0.0,0,26
p_025911,2024-01-04,iOS,GB,google_uac,Rogue,control,1,0,0,0.0,0,26
p_025912,2024-01-05,Android,GB,google_uac,Mage,variant_a,0,0,0,0.0,0,33
p_025913,2024-01-20,Android,US,organic,Paladin,variant_a,0,0,0,0.0,0,11
p_025914,2024-03-30,iOS,CN,influencer,Mage,control,0,0,0,0.0,0,21
p_025915,2024-02-14,iOS,KR,google_uac,Rogue,control,0,0,0,0.0,0,27
p_025916,2024-01-18,iOS,KR,paid_social,Mage,control,0,0,0,0.0,0,5
p_025917,2024-01-16,iOS,GB,paid_social,Hunter,variant_a,0,0,0,0.0,0,24
p_025918,2024-03-30,Android,KR,organic,Rogue,control,0,0,0,0.0,0,8
p_025919,2024-01-16,Android,US,crosspromo,Mage,variant_a,1,1,0,0.0,0,40
p_025920,2024-01-11,Android,JP,crosspromo,Rogue,variant_a,0,0,0,0.0,0,14
p_025921,2024-02-18,iOS,JP,organic,Rogue,variant_a,1,1,0,0.0,0,8
p_025922,2024-01-06,iOS,BR,paid_social,Mage,variant_a,1,0,0,0.0,0,5
p_025923,2024-01-03,iOS,CA,google_uac,Hunter,control,0,0,0,0.0,0,19
p_025924,2024-01-21,Android,CA,organic,Rogue,control,0,0,0,0.0,0,41
p_025925,2024-01-03,iOS,CN,organic,Mage,control,1,0,0,0.0,0,21
p_025926,2024-01-10,iOS,US,paid_social,Warrior,control,1,0,0,0.0,0,14
p_025927,2024-01-12,iOS,RU,paid_social,Paladin,variant_a,0,0,0,0.0,0,8
p_025928,2024-01-16,iOS,CA,organic,Rogue,control,0,0,0,0.0,0,18
p_025929,2024-03-30,Android,JP,google_uac,Paladin,control,0,0,0,0.0,0,16
p_025930,2024-01-05,iOS,FR,paid_social,Mage,variant_a,0,0,0,0.0,0,14
p_025931,2024-01-10,Android,FR,influencer,Warrior,control,0,0,0,0.0,0,20
p_025932,2024-01-03,Android,US,influencer,Mage,variant_a,0,0,0,0.0,0,37
p_025933,2024-01-19,Android,CN,organic,Rogue,control,0,0,0,0.0,0,7
p_025934,2024-01-27,iOS,US,paid_social,Mage,variant_a,0,0,0,0.0,0,8
p_025935,2024-01-14,iOS,US,crosspromo,Warrior,control,0,0,0,0.0,0,12
p_025936,2024-01-06,Android,US,organic,Paladin,control,0,0,0,0.0,0,6
p_025937,2024-01-20,Android,CA,google_uac,Paladin,variant_a,0,0,0,0.0,0,30
p_025938,2024-01-16,Android,CN,influencer,Paladin,variant_a,0,0,0,0.0,0,18
p_025939,2024-01-04,iOS,CN,organic,Rogue,variant_a,0,0,0,0.0,0,20
p_025940,2024-01-11,iOS,BR,influencer,Paladin,control,1,1,0,0.0,0,31
p_025941,2024-01-12,Android,CA,google_uac,Mage,variant_a,0,0,0,0.0,0,23
p_025942,2024-03-22,iOS,CN,organic,Hunter,variant_a,0,0,0,0.0,0,13
p_025943,2024-02-07,iOS,CA,paid_social,Warrior,variant_a,1,0,0,0.0,0,44
p_025944,2024-01-27,Android,KR,crosspromo,Paladin,variant_a,0,0,0,0.0,0,9
p_025945,2024-02-13,Android,CA,paid_social,Paladin,variant_a,1,1,0,0.0,0,44
p_025946,2024-01-27,iOS,RU,organic,Rogue,control,0,0,0,0.0,0,37
p_025947,2024-02-16,iOS,CA,google_uac,Mage,variant_a,0,0,0,0.0,0,21
p_025948,2024-01-02,iOS,CA,influencer,Mage,variant_a,0,0,0,0.0,0,4
p_025949,2024-01-13,iOS,DE,organic,Mage,variant_a,0,0,0,0.0,0,20
p_025950,2024-01-28,Android,BR,google_uac,Rogue,control,0,0,0,0.0,0,29
p_025951,2024-01-18,Android,FR,paid_social,Paladin,control,0,0,0,0.0,0,15
p_025952,2024-01-04,iOS,JP,google_uac,Hunter,variant_a,1,0,0,0.0,0,14
p_025953,2024-01-09,Android,GB,paid_social,Warrior,control,0,0,0,0.0,0,8
p_025954,2024-01-08,iOS,CN,paid_social,Paladin,control,0,0,0,0.0,0,38
p_025955,2024-01-07,Android,GB,paid_social,Rogue,control,0,0,0,0.0,0,7
p_025956,2024-01-09,iOS,US,organic,Rogue,variant_a,0,0,0,0.0,0,26
p_025957,2024-01-15,iOS,CA,paid_social,Hunter,control,0,0,0,0.0,0,8
p_025958,2024-02-08,iOS,RU,paid_social,Paladin,control,1,1,0,0.0,0,12
p_025959,2024-01-28,iOS,US,paid_social,Mage,variant_a,1,0,0,0.0,0,26
p_025960,2024-02-06,iOS,DE,organic,Mage,variant_a,1,0,0,0.0,0,20
p_025961,2024-02-13,Android,US,paid_social,Warrior,control,0,0,0,0.0,0,4
p_025962,2024-01-11,iOS,FR,paid_social,Paladin,control,0,0,0,0.0,0,32
p_025963,2024-01-09,Android,CA,influencer,Rogue,control,0,0,0,0.0,0,28
p_025964,2024-01-02,Android,CN,organic,Rogue,variant_a,0,0,0,0.0,0,39
p_025965,2024-02-23,Android,CN,organic,Rogue,control,0,0,0,0.0,0,17
p_025966,2024-01-02,iOS,US,paid_social,Rogue,control,0,0,0,0.0,0,27
p_025967,2024-01-28,iOS,US,organic,Hunter,control,0,0,0,0.0,0,51
p_025968,2024-01-10,Android,KR,paid_social,Warrior,variant_a,0,0,0,0.0,0,18
p_025969,2024-02-29,Android,FR,organic,Warrior,control,1,0,0,0.0,0,18
p_025970,2024-01-11,Android,US,google_uac,Mage,variant_a,0,0,0,0.0,0,5
p_025971,2024-02-03,iOS,JP,organic,Warrior,variant_a,1,0,0,0.0,0,16
p_025972,2024-01-07,iOS,CA,google_uac,Rogue,control,0,0,0,0.0,0,29
p_025973,2024-01-08,Android,US,google_uac,Mage,control,0,1,0,0.0,0,37
p_025974,2024-01-19,iOS,JP,organic,Mage,control,0,0,0,0.0,0,13
p_025975,2024-03-30,Android,RU,paid_social,Mage,control,0,0,0,0.0,0,35
p_025976,2024-01-15,Android,DE,paid_social,Rogue,control,0,0,0,0.0,0,5
p_025977,2024-02-25,Android,CA,paid_social,Rogue,control,0,0,0,0.0,0,8
p_025978,2024-01-31,Android,FR,organic,Mage,control,0,0,0,0.0,0,6
p_025979,2024-02-01,Android,FR,organic,Rogue,control,1,0,0,0.0,0,10
p_025980,2024-01-12,Android,BR,paid_social,Paladin,variant_a,1,0,0,0.0,0,15
p_025981,2024-01-10,Android,CA,paid_social,Mage,variant_a,0,0,0,0.0,0,11
p_025982,2024-01-05,iOS,JP,organic,Hunter,control,0,0,0,0.0,0,14
p_025983,2024-03-07,Android,US,google_uac,Warrior,variant_a,1,0,0,0.0,0,14
p_025984,2024-03-05,Android,US,organic,Rogue,control,0,0,0,0.0,0,10
p_025985,2024-01-28,Android,CN,organic,Paladin,control,1,0,0,0.0,0,7
p_025986,2024-01-08,Android,KR,organic,Hunter,variant_a,1,0,0,0.0,0,16
p_025987,2024-01-06,iOS,RU,google_uac,Paladin,control,0,0,0,0.0,0,8
p_025988,2024-03-30,iOS,KR,crosspromo,Hunter,control,0,0,0,0.0,0,10
p_025989,2024-01-02,Android,CA,paid_social,Paladin,control,1,0,0,0.0,0,14
p_025990,2024-02-07,Android,CA,organic,Hunter,control,0,0,0,0.0,0,18
p_025991,2024-01-09,Android,DE,crosspromo,Paladin,variant_a,1,0,0,0.0,0,22
p_025992,2024-01-11,Android,JP,paid_social,Mage,control,0,0,0,0.0,0,20
p_025993,2024-02-05,Android,US,paid_social,Rogue,variant_a,1,0,0,0.0,0,36
p_025994,2024-01-02,Android,FR,crosspromo,Mage,control,0,0,0,0.0,0,5
p_025995,2024-01-09,Android,JP,organic,Mage,control,0,0,0,0.0,0,15
p_025996,2024-03-01,iOS,CA,organic,Mage,control,1,0,0,0.0,0,19
p_025997,2024-01-25,Android,RU,organic,Hunter,control,1,0,0,0.0,0,33
p_025998,2024-01-29,Android,US,influencer,Rogue,variant_a,1,1,0,0.0,0,11
p_025999,2024-01-29,iOS,CN,organic,Hunter,control,1,0,0,0.0,0,17
p_026000,2024-01-02,Android,US,google_uac,Rogue,variant_a,0,0,0,0.0,0,22
p_026001,2024-01-05,iOS,BR,paid_social,Mage,variant_a,1,0,0,0.0,0,25
p_026002,2024-01-14,Android,FR,influencer,Warrior,control,1,0,0,0.0,0,48
p_026003,2024-01-10,Android,KR,crosspromo,Paladin,variant_a,1,0,0,0.0,0,14
p_026004,2024-01-11,iOS,CA,paid_social,Hunter,control,0,0,0,0.0,0,6
p_026005,2024-01-31,Android,BR,google_uac,Mage,control,1,0,0,0.0,0,26
p_026006,2024-01-01,iOS,CN,influencer,Hunter,control,0,1,1,5.41,1,9
p_026007,2024-01-22,iOS,US,organic,Paladin,variant_a,0,0,1,1.39,0,25
p_026008,2024-01-01,Android,KR,influencer,Mage,variant_a,1,0,0,0.0,0,39
p_026009,2024-01-02,Android,DE,paid_social,Hunter,control,0,0,0,0.0,0,12
p_026010,2024-01-11,iOS,KR,google_uac,Warrior,variant_a,0,0,0,0.0,0,9
p_026011,2024-02-06,Android,CN,google_uac,Mage,variant_a,1,0,0,0.0,0,21
p_026012,2024-01-04,Android,CA,paid_social,Rogue,variant_a,1,0,0,0.0,0,31
p_026013,2024-01-17,Android,CN,influencer,Mage,control,0,0,0,0.0,0,15
p_026014,2024-01-23,Android,US,crosspromo,Hunter,variant_a,1,1,0,0.0,0,30
p_026015,2024-01-06,Android,BR,paid_social,Rogue,variant_a,0,0,1,26.61,1,15
p_026016,2024-01-15,Android,CN,paid_social,Paladin,variant_a,0,0,0,0.0,0,7
p_026017,2024-02-18,Android,FR,google_uac,Paladin,variant_a,1,0,0,0.0,0,22
p_026018,2024-01-15,Android,JP,organic,Warrior,variant_a,0,1,0,0.0,0,20
p_026019,2024-01-04,Android,US,organic,Warrior,control,1,0,0,0.0,0,7
p_026020,2024-01-20,Android,GB,paid_social,Paladin,variant_a,1,1,0,0.0,0,21
p_026021,2024-01-18,iOS,US,paid_social,Warrior,control,0,1,0,0.0,0,11
p_026022,2024-01-01,iOS,CA,influencer,Mage,control,0,0,0,0.0,0,29
p_026023,2024-01-02,Android,JP,organic,Warrior,variant_a,1,0,0,0.0,0,9
p_026024,2024-01-04,iOS,BR,organic,Mage,variant_a,0,0,0,0.0,0,20
p_026025,2024-01-03,Android,CA,paid_social,Mage,control,0,0,0,0.0,0,2
p_026026,2024-01-07,Android,US,paid_social,Mage,control,0,0,0,0.0,0,40
p_026027,2024-01-13,Android,US,crosspromo,Mage,control,0,0,0,0.0,0,13
p_026028,2024-01-10,Android,CA,google_uac,Rogue,variant_a,1,0,0,0.0,0,15
p_026029,2024-02-14,iOS,US,google_uac,Mage,variant_a,0,0,0,0.0,0,15
p_026030,2024-01-19,Android,KR,paid_social,Paladin,variant_a,0,0,0,0.0,0,9
p_026031,2024-02-11,iOS,BR,influencer,Paladin,variant_a,1,0,0,0.0,0,12
p_026032,2024-01-15,Android,CN,organic,Rogue,variant_a,1,0,0,0.0,0,12
p_026033,2024-01-02,Android,BR,organic,Paladin,variant_a,0,0,0,0.0,0,17
p_026034,2024-01-13,Android,RU,google_uac,Hunter,variant_a,0,0,0,0.0,0,10
p_026035,2024-02-04,iOS,CA,organic,Mage,variant_a,1,0,0,0.0,0,8
p_026036,2024-01-05,iOS,FR,influencer,Warrior,variant_a,0,0,0,0.0,0,3
p_026037,2024-01-02,Android,KR,paid_social,Warrior,variant_a,0,0,0,0.0,0,5
p_026038,2024-01-08,iOS,US,crosspromo,Mage,variant_a,0,0,0,0.0,0,24
p_026039,2024-01-10,Android,CN,influencer,Rogue,control,0,0,0,0.0,0,20
p_026040,2024-01-08,iOS,CN,paid_social,Rogue,variant_a,1,1,0,0.0,0,2
p_026041,2024-01-03,Android,CN,influencer,Rogue,variant_a,1,0,0,0.0,0,10
p_026042,2024-01-06,Android,JP,google_uac,Hunter,control,0,0,0,0.0,0,35
p_026043,2024-01-23,Android,US,paid_social,Warrior,control,0,0,0,0.0,0,10
p_026044,2024-01-10,Android,US,crosspromo,Rogue,control,0,0,0,0.0,0,14
p_026045,2024-01-21,Android,CA,paid_social,Mage,variant_a,0,0,0,0.0,0,13
p_026046,2024-01-16,Android,BR,google_uac,Paladin,control,0,0,0,0.0,0,11
p_026047,2024-01-16,Android,CA,crosspromo,Hunter,control,1,1,1,5.08,1,9
p_026048,2024-01-06,iOS,FR,paid_social,Hunter,control,1,0,0,0.0,0,7
p_026049,2024-01-15,Android,BR,crosspromo,Mage,variant_a,0,1,0,0.0,0,12
p_026050,2024-01-01,Android,BR,organic,Paladin,control,0,0,0,0.0,0,32
p_026051,2024-01-12,Android,CA,paid_social,Paladin,variant_a,0,0,0,0.0,0,15
p_026052,2024-01-18,Android,US,crosspromo,Paladin,control,0,1,0,0.0,0,26
p_026053,2024-01-05,Android,FR,influencer,Mage,control,0,0,0,0.0,0,6
p_026054,2024-01-06,iOS,JP,organic,Mage,variant_a,1,0,0,0.0,0,32
p_026055,2024-01-05,Android,US,organic,Hunter,variant_a,1,0,0,0.0,0,5
p_026056,2024-01-02,iOS,BR,organic,Warrior,control,1,0,0,0.0,0,21
p_026057,2024-01-09,iOS,CA,crosspromo,Rogue,variant_a,0,0,0,0.0,0,9
p_026058,2024-03-18,iOS,CA,google_uac,Paladin,variant_a,1,1,0,0.0,0,32
p_026059,2024-01-09,iOS,US,google_uac,Warrior,variant_a,1,0,0,0.0,0,8
p_026060,2024-01-13,Android,CA,organic,Paladin,control,1,0,0,0.0,0,5
p_026061,2024-01-22,iOS,CA,organic,Paladin,control,0,0,0,0.0,0,16
p_026062,2024-01-21,iOS,US,organic,Rogue,variant_a,1,1,0,0.0,0,16
p_026063,2024-02-29,iOS,US,paid_social,Rogue,variant_a,1,0,0,0.0,0,1
p_026064,2024-02-08,Android,BR,crosspromo,Paladin,variant_a,0,0,0,0.0,0,4
p_026065,2024-02-01,iOS,JP,google_uac,Paladin,control,0,0,0,0.0,0,18
p_026066,2024-03-01,iOS,BR,organic,Warrior,variant_a,0,1,0,0.0,0,31
p_026067,2024-01-06,Android,KR,paid_social,Rogue,variant_a,0,0,0,0.0,0,4
p_026068,2024-01-20,iOS,RU,influencer,Warrior,variant_a,0,0,0,0.0,0,15
p_026069,2024-02-13,Android,US,google_uac,Rogue,variant_a,0,0,0,0.0,0,27
p_026070,2024-01-20,Android,US,organic,Hunter,control,0,0,0,0.0,0,13
p_026071,2024-03-16,Android,KR,paid_social,Paladin,control,0,0,0,0.0,0,25
p_026072,2024-01-03,iOS,CA,organic,Mage,control,0,0,0,0.0,0,13
p_026073,2024-01-12,Android,JP,paid_social,Paladin,variant_a,0,0,0,0.0,0,9
p_026074,2024-03-16,Android,US,google_uac,Warrior,control,1,0,0,0.0,0,10
p_026075,2024-01-10,Android,US,google_uac,Rogue,variant_a,0,0,0,0.0,0,18
p_026076,2024-01-27,iOS,US,organic,Mage,control,0,0,0,0.0,0,13
p_026077,2024-01-01,iOS,DE,google_uac,Paladin,control,0,0,0,0.0,0,22
p_026078,2024-01-24,Android,US,paid_social,Paladin,variant_a,1,0,0,0.0,0,23
p_026079,2024-02-24,Android,US,google_uac,Rogue,variant_a,1,0,0,0.0,0,9
p_026080,2024-01-10,Android,CA,google_uac,Mage,control,0,1,0,0.0,0,5
p_026081,2024-01-01,iOS,US,google_uac,Hunter,variant_a,0,0,0,0.0,0,9
p_026082,2024-01-01,Android,BR,crosspromo,Paladin,variant_a,1,1,0,0.0,0,12
p_026083,2024-02-14,iOS,GB,crosspromo,Paladin,variant_a,1,0,0,0.0,0,12
p_026084,2024-01-26,iOS,US,google_uac,Hunter,variant_a,1,0,0,0.0,0,21
p_026085,2024-01-03,Android,KR,organic,Hunter,control,0,0,0,0.0,0,21
p_026086,2024-01-02,iOS,CA,paid_social,Hunter,variant_a,1,0,0,0.0,0,15
p_026087,2024-02-02,iOS,CN,organic,Rogue,control,1,1,0,0.0,0,20
p_026088,2024-02-03,Android,CA,google_uac,Mage,variant_a,0,0,0,0.0,0,7
p_026089,2024-01-03,Android,BR,google_uac,Mage,variant_a,0,0,0,0.0,0,27
p_026090,2024-01-08,Android,GB,paid_social,Mage,variant_a,1,0,0,0.0,0,4
p_026091,2024-01-31,Android,US,google_uac,Warrior,variant_a,0,0,0,0.0,0,28
p_026092,2024-01-15,Android,BR,paid_social,Hunter,control,0,0,0,0.0,0,17
p_026093,2024-03-03,iOS,US,organic,Warrior,control,0,0,0,0.0,0,12
p_026094,2024-01-14,Android,US,organic,Warrior,control,0,0,0,0.0,0,23
p_026095,2024-01-23,iOS,KR,influencer,Paladin,control,1,0,0,0.0,0,20
p_026096,2024-01-15,Android,CA,paid_social,Warrior,variant_a,0,0,0,0.0,0,14
p_026097,2024-02-27,iOS,KR,paid_social,Paladin,variant_a,0,0,0,0.0,0,25
p_026098,2024-01-11,Android,US,paid_social,Hunter,control,1,1,0,0.0,0,21
p_026099,2024-01-06,Android,US,organic,Warrior,variant_a,0,0,0,0.0,0,14
p_026100,2024-01-08,Android,US,influencer,Paladin,control,0,0,0,0.0,0,21
p_026101,2024-02-08,Android,JP,organic,Mage,control,1,0,0,0.0,0,15
p_026102,2024-01-14,iOS,KR,organic,Paladin,control,1,0,0,0.0,0,7
p_026103,2024-01-09,iOS,CN,google_uac,Paladin,control,1,0,0,0.0,0,15
p_026104,2024-01-16,iOS,CA,organic,Hunter,control,1,0,0,0.0,0,8
p_026105,2024-01-03,iOS,RU,paid_social,Warrior,variant_a,0,0,0,0.0,0,22
p_026106,2024-01-01,Android,US,influencer,Hunter,control,0,0,0,0.0,0,20
p_026107,2024-01-07,Android,US,paid_social,Rogue,control,0,0,0,0.0,0,5
p_026108,2024-01-19,Android,US,paid_social,Rogue,control,0,0,0,0.0,0,30
p_026109,2024-01-25,Android,BR,paid_social,Paladin,variant_a,1,0,0,0.0,0,18
p_026110,2024-02-05,Android,US,paid_social,Mage,variant_a,1,0,0,0.0,0,8
p_026111,2024-02-22,Android,DE,paid_social,Warrior,control,1,1,0,0.0,0,43
p_026112,2024-01-11,Android,US,google_uac,Warrior,variant_a,1,0,0,0.0,0,17
p_026113,2024-01-27,Android,CA,organic,Mage,control,0,0,0,0.0,0,16
p_026114,2024-01-02,Android,US,paid_social,Mage,variant_a,0,0,0,0.0,0,5
p_026115,2024-01-02,Android,US,paid_social,Mage,variant_a,0,0,0,0.0,0,16
p_026116,2024-01-03,Android,US,paid_social,Rogue,variant_a,0,0,0,0.0,0,10
p_026117,2024-01-12,Android,US,organic,Hunter,variant_a,0,0,0,0.0,0,23
p_026118,2024-01-05,Android,US,organic,Hunter,control,0,0,0,0.0,0,5
p_026119,2024-01-07,iOS,US,google_uac,Warrior,variant_a,1,1,0,0.0,0,28
p_026120,2024-01-21,Android,KR,organic,Paladin,variant_a,1,0,0,0.0,0,8
p_026121,2024-01-09,Android,US,organic,Warrior,variant_a,0,0,0,0.0,0,8
p_026122,2024-01-17,Android,US,crosspromo,Warrior,variant_a,1,0,0,0.0,0,27
p_026123,2024-01-11,Android,DE,organic,Warrior,variant_a,0,0,0,0.0,0,18
p_026124,2024-01-04,Android,US,google_uac,Mage,control,1,0,0,0.0,0,8
p_026125,2024-01-02,Android,US,organic,Hunter,variant_a,0,1,0,0.0,0,33
p_026126,2024-01-06,Android,US,crosspromo,Rogue,variant_a,0,0,0,0.0,0,3
p_026127,2024-01-02,Android,JP,influencer,Warrior,control,0,0,1,66.01,1,8
p_026128,2024-01-20,Android,US,organic,Rogue,variant_a,1,0,0,0.0,0,10
p_026129,2024-02-01,Android,CA,crosspromo,Mage,variant_a,1,0,0,0.0,0,26
p_026130,2024-01-09,iOS,CN,organic,Mage,variant_a,1,0,0,0.0,0,12
p_026131,2024-01-10,iOS,CN,google_uac,Paladin,control,0,0,0,0.0,0,9
p_026132,2024-02-03,iOS,CA,paid_social,Paladin,control,1,1,0,0.0,0,31
p_026133,2024-01-06,Android,US,organic,Warrior,variant_a,1,0,0,0.0,0,25
p_026134,2024-01-03,Android,US,google_uac,Warrior,variant_a,1,0,0,0.0,0,16
p_026135,2024-01-14,Android,CA,influencer,Paladin,variant_a,0,0,0,0.0,0,6
p_026136,2024-01-21,Android,CN,influencer,Paladin,control,0,0,0,0.0,0,14
p_026137,2024-01-19,iOS,US,organic,Rogue,control,0,1,0,0.0,0,8
p_026138,2024-01-26,Android,CA,organic,Rogue,control,0,0,0,0.0,0,3
p_026139,2024-01-02,iOS,FR,paid_social,Warrior,variant_a,0,0,0,0.0,0,30
p_026140,2024-01-12,Android,GB,google_uac,Hunter,control,1,0,0,0.0,0,29
p_026141,2024-01-06,Android,US,paid_social,Hunter,variant_a,1,0,0,0.0,0,23
p_026142,2024-01-29,Android,GB,organic,Paladin,variant_a,1,1,0,0.0,0,15
p_026143,2024-02-11,iOS,FR,organic,Warrior,control,0,0,0,0.0,0,6
p_026144,2024-01-07,iOS,CN,influencer,Hunter,control,1,0,0,0.0,0,18
p_026145,2024-01-03,Android,RU,crosspromo,Hunter,control,1,0,0,0.0,0,35
p_026146,2024-01-06,iOS,JP,crosspromo,Rogue,control,0,0,0,0.0,0,10
p_026147,2024-01-03,iOS,DE,paid_social,Mage,control,1,0,0,0.0,0,15
p_026148,2024-01-08,Android,CN,crosspromo,Rogue,variant_a,0,0,0,0.0,0,16
p_026149,2024-01-16,Android,US,google_uac,Mage,control,0,0,0,0.0,0,4
p_026150,2024-03-13,Android,JP,paid_social,Paladin,control,0,0,0,0.0,0,15
p_026151,2024-01-11,Android,JP,paid_social,Warrior,variant_a,1,0,0,0.0,0,7
p_026152,2024-01-05,Android,KR,organic,Warrior,variant_a,0,0,0,0.0,0,8
p_026153,2024-01-04,Android,US,organic,Paladin,control,0,1,0,0.0,0,22
p_026154,2024-01-04,iOS,JP,organic,Hunter,control,1,0,0,0.0,0,24
p_026155,2024-01-05,Android,JP,organic,Paladin,variant_a,0,0,0,0.0,0,7
p_026156,2024-01-29,Android,US,paid_social,Rogue,control,1,1,0,0.0,0,25
p_026157,2024-01-02,Android,RU,organic,Paladin,variant_a,0,0,0,0.0,0,19
p_026158,2024-03-30,Android,US,google_uac,Rogue,control,0,0,0,0.0,0,2
p_026159,2024-01-15,Android,JP,google_uac,Warrior,variant_a,1,1,0,0.0,0,13
p_026160,2024-01-16,Android,DE,paid_social,Warrior,variant_a,0,0,0,0.0,0,20
p_026161,2024-01-09,iOS,US,organic,Warrior,control,0,0,0,0.0,0,16
p_026162,2024-01-24,Android,JP,organic,Mage,control,0,0,0,0.0,0,6
p_026163,2024-01-13,Android,US,influencer,Hunter,control,0,0,0,0.0,0,30
p_026164,2024-01-08,iOS,JP,organic,Paladin,variant_a,0,0,0,0.0,0,13
p_026165,2024-01-07,iOS,CA,paid_social,Warrior,variant_a,0,0,0,0.0,0,43
p_026166,2024-02-21,Android,JP,influencer,Mage,variant_a,1,0,0,0.0,0,15
p_026167,2024-01-07,iOS,GB,paid_social,Mage,variant_a,0,0,0,0.0,0,25
p_026168,2024-01-12,iOS,US,organic,Warrior,control,1,0,0,0.0,0,30
